user_id,movie_id,rating,booked,watched,pref_genres,pref_langs,age_group,pref_show_time
37,9,8.7,1,1,Romance|Comedy|Action,Telugu,36–50,Morning (9AM–12PM)
37,24,8.8,1,1,Romance|Comedy|Action,Telugu,36–50,Morning (9AM–12PM)
37,15,5.6,0,0,Romance|Comedy|Action,Telugu,36–50,Morning (9AM–12PM)
37,3,5.6,0,0,Romance|Comedy|Action,Telugu,36–50,Morning (9AM–12PM)
38,3,8.2,1,1,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,44,4.3,1,1,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,43,9.3,1,0,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,27,5.8,0,0,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,48,8.3,1,1,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,47,6.2,1,1,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,37,6.7,0,0,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,50,4.7,0,0,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,14,6.6,1,0,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,7,9.1,1,0,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,17,5.8,0,0,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,4,6.3,0,0,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,32,7.0,1,1,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,57,6.6,0,0,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,26,7.4,1,0,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,19,6.4,0,0,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,30,8.9,1,0,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,9,5.9,0,0,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,60,7.4,1,0,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,1,7.3,1,0,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,38,7.3,1,1,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
38,51,7.4,1,0,Fantasy|Animation|Horror,Bengali,18–25,Night (8PM–12AM)
39,14,9.0,1,0,Action|Horror|Comedy|Fantasy,Telugu|Kannada|English,Under 18,Morning (9AM–12PM)
39,40,6.0,1,1,Action|Horror|Comedy|Fantasy,Telugu|Kannada|English,Under 18,Morning (9AM–12PM)
39,24,8.6,1,0,Action|Horror|Comedy|Fantasy,Telugu|Kannada|English,Under 18,Morning (9AM–12PM)
39,7,8.7,1,1,Action|Horror|Comedy|Fantasy,Telugu|Kannada|English,Under 18,Morning (9AM–12PM)
39,60,8.0,1,0,Action|Horror|Comedy|Fantasy,Telugu|Kannada|English,Under 18,Morning (9AM–12PM)
39,3,8.6,1,0,Action|Horror|Comedy|Fantasy,Telugu|Kannada|English,Under 18,Morning (9AM–12PM)
39,46,7.0,1,1,Action|Horror|Comedy|Fantasy,Telugu|Kannada|English,Under 18,Morning (9AM–12PM)
39,44,8.3,1,1,Action|Horror|Comedy|Fantasy,Telugu|Kannada|English,Under 18,Morning (9AM–12PM)
39,32,7.0,1,1,Action|Horror|Comedy|Fantasy,Telugu|Kannada|English,Under 18,Morning (9AM–12PM)
39,41,8.2,1,1,Action|Horror|Comedy|Fantasy,Telugu|Kannada|English,Under 18,Morning (9AM–12PM)
39,45,7.4,1,1,Action|Horror|Comedy|Fantasy,Telugu|Kannada|English,Under 18,Morning (9AM–12PM)
39,25,5.8,1,1,Action|Horror|Comedy|Fantasy,Telugu|Kannada|English,Under 18,Morning (9AM–12PM)
40,35,8.0,1,1,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,54,8.4,1,0,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,41,6.1,0,0,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,18,5.9,0,0,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,34,6.4,1,1,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,17,6.9,1,0,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,8,5.5,1,1,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,52,8.1,1,1,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,53,7.5,1,1,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,45,4.7,0,0,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,56,8.3,1,0,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,51,8.6,1,0,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,48,7.1,1,1,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,3,4.1,0,0,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,30,4.8,0,0,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,36,8.1,1,1,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,44,4.8,0,0,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,55,8.0,1,1,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,59,7.8,1,1,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,2,6.2,1,1,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,13,8.3,1,0,Drama|Mystery,Hindi,50+,Evening (4–8PM)
40,1,4.4,0,0,Drama|Mystery,Hindi,50+,Evening (4–8PM)
41,48,8.0,1,1,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,7,3.7,0,0,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,37,9.0,1,1,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,17,6.4,1,1,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,58,6.3,0,0,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,32,6.4,1,0,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,53,9.4,1,1,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,4,6.0,1,0,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,42,6.6,0,0,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,57,6.5,1,0,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,39,4.0,0,0,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,55,7.7,1,1,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,16,7.5,1,1,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,40,7.9,1,1,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,28,4.2,0,0,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,54,7.5,1,0,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,56,8.7,1,1,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,19,7.0,1,1,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,13,6.4,0,0,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
41,46,7.2,1,1,Sports|Thriller|Animation|Drama,Kannada,26–35,Night (8PM–12AM)
42,10,7.8,1,1,Action|Horror|Fantasy|Biography,English|Telugu,50+,Afternoon (12–4PM)
42,41,7.5,1,0,Action|Horror|Fantasy|Biography,English|Telugu,50+,Afternoon (12–4PM)
42,23,6.6,1,0,Action|Horror|Fantasy|Biography,English|Telugu,50+,Afternoon (12–4PM)
42,24,7.3,1,1,Action|Horror|Fantasy|Biography,English|Telugu,50+,Afternoon (12–4PM)
42,42,8.2,1,1,Action|Horror|Fantasy|Biography,English|Telugu,50+,Afternoon (12–4PM)
42,60,6.4,1,1,Action|Horror|Fantasy|Biography,English|Telugu,50+,Afternoon (12–4PM)
42,9,6.3,0,0,Action|Horror|Fantasy|Biography,English|Telugu,50+,Afternoon (12–4PM)
42,7,7.1,1,1,Action|Horror|Fantasy|Biography,English|Telugu,50+,Afternoon (12–4PM)
42,31,7.5,1,1,Action|Horror|Fantasy|Biography,English|Telugu,50+,Afternoon (12–4PM)
42,15,8.8,1,1,Action|Horror|Fantasy|Biography,English|Telugu,50+,Afternoon (12–4PM)
42,4,5.2,1,1,Action|Horror|Fantasy|Biography,English|Telugu,50+,Afternoon (12–4PM)
42,53,6.4,0,0,Action|Horror|Fantasy|Biography,English|Telugu,50+,Afternoon (12–4PM)
43,20,6.7,1,1,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,41,5.8,1,0,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,60,7.3,1,0,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,40,8.0,1,1,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,32,4.6,0,0,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,43,8.4,1,1,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,26,7.7,1,1,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,5,4.8,0,0,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,59,6.7,1,1,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,13,7.6,1,1,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,29,6.6,0,0,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,7,7.8,1,0,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,25,6.1,1,1,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,44,6.3,1,1,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,21,6.5,1,1,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,39,7.0,1,1,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,48,6.1,0,0,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
43,56,6.8,0,0,Mystery|Action|Fantasy|Horror,Marathi,26–35,Evening (4–8PM)
44,19,9.7,1,1,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,22,8.0,1,1,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,24,6.5,1,0,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,35,6.6,0,0,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,29,4.7,1,1,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,55,6.1,0,0,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,60,6.8,1,1,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,51,6.2,1,1,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,13,5.3,0,0,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,8,6.1,0,0,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,50,5.4,1,1,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,21,7.7,1,0,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,52,2.5,0,0,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,6,6.4,0,0,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,9,7.5,1,0,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,42,6.4,1,1,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,16,6.6,0,0,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,58,2.6,0,0,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,40,6.2,1,1,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,49,7.6,1,0,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
44,7,6.5,1,1,Action|Biography|Romance|Horror,Kannada|Tamil,50+,Night (8PM–12AM)
45,60,7.1,1,1,Thriller|Mystery|Biography|Sci-Fi,Kannada,Under 18,Night (8PM–12AM)
45,4,6.8,1,0,Thriller|Mystery|Biography|Sci-Fi,Kannada,Under 18,Night (8PM–12AM)
45,40,6.2,0,0,Thriller|Mystery|Biography|Sci-Fi,Kannada,Under 18,Night (8PM–12AM)
45,14,6.2,0,0,Thriller|Mystery|Biography|Sci-Fi,Kannada,Under 18,Night (8PM–12AM)
45,10,6.0,0,0,Thriller|Mystery|Biography|Sci-Fi,Kannada,Under 18,Night (8PM–12AM)
45,7,6.5,0,0,Thriller|Mystery|Biography|Sci-Fi,Kannada,Under 18,Night (8PM–12AM)
45,18,7.4,1,1,Thriller|Mystery|Biography|Sci-Fi,Kannada,Under 18,Night (8PM–12AM)
45,6,7.1,1,0,Thriller|Mystery|Biography|Sci-Fi,Kannada,Under 18,Night (8PM–12AM)
46,34,4.2,0,0,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,28,6.2,1,1,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,8,7.2,1,1,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,55,5.2,1,1,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,30,8.5,1,0,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,11,4.6,0,0,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,23,7.2,1,0,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,53,8.4,1,1,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,51,6.3,1,1,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,52,4.9,1,1,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,2,6.8,1,1,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,31,6.3,1,1,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,16,3.3,0,0,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,35,6.3,0,0,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,12,7.4,1,0,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,3,8.3,1,0,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,17,4.7,0,0,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,59,4.1,0,0,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,50,6.8,1,1,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
46,58,5.9,0,0,Drama|Sci-Fi|Romance|Animation,Tamil,36–50,Late Night (12AM+)
47,43,8.1,1,0,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,44,8.2,1,1,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,57,5.1,0,0,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,7,4.3,0,0,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,37,8.7,1,0,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,13,5.6,0,0,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,52,6.9,1,1,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,36,8.5,1,1,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,46,5.3,0,0,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,5,6.5,0,0,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,8,9.4,1,0,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,50,5.2,0,0,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,2,7.1,1,1,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,60,8.2,1,1,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,24,6.3,0,0,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,19,9.3,1,1,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,53,7.7,1,1,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,45,6.6,0,0,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,15,8.3,1,1,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,14,6.8,1,1,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,11,5.0,0,0,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
47,54,6.2,1,1,Drama|Sports|Fantasy|Biography,Bengali|Kannada|Malayalam,26–35,Afternoon (12–4PM)
48,27,5.2,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,35,6.7,1,0,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,58,7.8,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,13,8.4,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,7,7.2,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,11,7.5,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,52,8.0,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,39,7.4,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,16,9.8,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,45,8.6,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,49,1.9,0,0,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,47,8.0,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,56,6.5,0,0,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,14,8.5,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,42,8.7,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,28,7.1,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,44,6.0,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,10,8.1,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,32,6.3,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,59,6.6,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,1,8.6,1,0,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,6,8.9,1,0,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,4,7.6,1,1,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
48,38,4.6,0,0,Mystery|Comedy|Action,English|Kannada,26–35,Morning (9AM–12PM)
49,23,6.5,0,0,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,46,7.1,1,1,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,34,7.5,1,1,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,1,6.6,1,1,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,3,10.0,1,1,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,45,6.6,1,1,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,12,7.4,1,0,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,57,7.9,1,1,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,24,7.5,1,1,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,19,8.5,1,1,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,9,7.5,1,0,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,17,7.2,1,0,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,49,6.7,0,0,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,60,6.9,0,0,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,29,7.8,1,1,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,43,6.4,1,1,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,50,6.0,0,0,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,36,7.0,1,1,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,26,5.5,0,0,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
49,28,7.9,1,1,Biography|Sports|Animation,English,26–35,Late Night (12AM+)
50,48,8.2,1,0,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,34,7.3,1,1,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,29,3.9,0,0,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,9,6.4,0,0,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,19,5.8,0,0,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,6,6.7,1,1,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,13,4.1,0,0,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,36,7.7,1,0,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,46,6.7,1,0,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,60,6.0,1,1,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,56,2.6,0,0,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,38,7.2,1,1,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,28,8.1,1,1,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,37,8.9,1,1,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,8,6.7,1,1,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,27,6.6,1,1,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,51,6.6,0,0,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,35,6.2,1,1,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,11,7.5,1,1,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,17,6.9,0,0,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,16,8.4,1,0,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
50,2,5.9,0,0,Comedy|Fantasy|Animation|Sports,Marathi,50+,Afternoon (12–4PM)
51,15,8.1,1,0,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
51,55,5.6,1,0,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
51,51,5.4,0,0,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
51,29,8.8,1,1,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
51,52,5.9,1,1,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
51,5,7.5,1,0,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
51,2,4.4,0,0,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
51,10,8.5,1,1,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
51,32,7.2,1,1,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
51,28,5.6,1,1,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
51,21,8.4,1,1,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
51,56,6.5,1,1,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
51,1,7.6,1,1,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
51,45,8.3,1,1,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
51,58,6.2,0,0,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
51,41,7.5,1,0,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
51,6,6.1,0,0,Action|Biography|Drama,English|Bengali,50+,Morning (9AM–12PM)
52,47,7.5,1,1,Sports|Biography,Marathi|English,Under 18,Evening (4–8PM)
52,42,6.9,1,0,Sports|Biography,Marathi|English,Under 18,Evening (4–8PM)
52,4,6.9,1,1,Sports|Biography,Marathi|English,Under 18,Evening (4–8PM)
52,41,5.6,1,1,Sports|Biography,Marathi|English,Under 18,Evening (4–8PM)
52,34,5.8,0,0,Sports|Biography,Marathi|English,Under 18,Evening (4–8PM)
52,5,7.1,1,0,Sports|Biography,Marathi|English,Under 18,Evening (4–8PM)
52,29,8.1,1,1,Sports|Biography,Marathi|English,Under 18,Evening (4–8PM)
52,30,10.0,1,1,Sports|Biography,Marathi|English,Under 18,Evening (4–8PM)
52,10,7.5,1,1,Sports|Biography,Marathi|English,Under 18,Evening (4–8PM)
52,54,5.1,0,0,Sports|Biography,Marathi|English,Under 18,Evening (4–8PM)
52,39,5.5,0,0,Sports|Biography,Marathi|English,Under 18,Evening (4–8PM)
52,28,8.3,1,0,Sports|Biography,Marathi|English,Under 18,Evening (4–8PM)
52,38,7.3,1,1,Sports|Biography,Marathi|English,Under 18,Evening (4–8PM)
52,3,5.8,1,1,Sports|Biography,Marathi|English,Under 18,Evening (4–8PM)
52,32,8.1,1,0,Sports|Biography,Marathi|English,Under 18,Evening (4–8PM)
52,46,6.5,1,1,Sports|Biography,Marathi|English,Under 18,Evening (4–8PM)
